umls_id
CID000002462
CID000158786
CID000003406
CID000006451
CID000444030
CID000021800
CID000002267
CID045267081
CID000003598
CID000443943
CID000003767
CID000004030
CID000003198
CID000003676
CID000005411
CID000208908
CID000449171
CID000068613
CID000153994
CID000132999
CID000002019
CID000027447
CID000002130
CID000013791
CID000004756
CID000002370
CID000021319
CID000010100
CID000015459
CID006918537
CID000003366
CID000065840
CID000003520
CID000024414
CID006433272
CID011238823
CID025074886
CID000003826
CID000216258
CID000192155
CID011626560
CID024873435
CID000005719
CID000154256
CID000000311
CID005281034
CID000003446
CID000004421
CID000004004
CID000023994
CID000051038
CID000450096
CID000003736
CID000065157
CID000005071
CID000003961
CID000152945
CID000006279
CID000009651
CID000041774
CID005353853
CID000446220
CID006714010
CID000159247
CID011499245
CID000043232
CID000441140
CID011450633
CID000002375
CID000012559
CID005282226
CID000443385
CID000004054
CID000060656
CID000002351
CID009916860
CID024822371
CID000041744
CID000001990
CID000005735
CID000060825
CID000003958
CID000002244
CID000134780
CID000003830
CID000004201
CID000387447
CID000132971
CID000003623
CID000060946
CID044201343
CID016213095
CID053320414
CID000000338
CID009567573
CID000104849
CID000441193
CID003005572
CID000153941
CID003086257
CID000006058
CID000014051
CID070788982
CID000060779
CID000004274
CID003032525
CID000004086
CID000175804
CID000062956
CID000003114
CID000092721
CID000083030
CID005282379
CID005284603
CID000123610
CID005280723
CID000003042
CID001549007
CID003086674
CID000003291
CID000003333
CID000002727
CID026275995
CID000163091
CID010324367
CID016130199
CID000016533
CID006434870
CID000002170
CID000179344
CID000060772
CID042611257
CID044567678
CID003002977
CID000000948
CID000003743
CID000002789
CID000060853
CID000084003
CID024846132
CID000071386
CID000006041
CID016137271
CID000005073
CID000456201
CID000016124
CID000005546
CID000446541
CID056841124
CID016129629
CID000027661
CID005381226
CID000072466
CID000071360
CID000003339
CID046216142
CID000009433
CID000062358
CID000054786
CID000688020
CID000005939
CID000003675
CID000446284
CID053477714
CID006918296
CID000445354
CID003011155
CID000441401
CID016129616
CID010178705
CID005281040
CID000016230
CID002826718
CID006433082
CID000003476
CID000005468
CID016132265
CID000073303
CID005288169
CID044462760
CID006480466
CID000002725
CID000034312
CID000003373
CID000040692
CID000009003
CID000477468
CID000002442
CID011519069
CID000010660
CID000019090
CID000038904
CID000002083
CID000005556
CID000033036
CID000005754
CID000003657
CID000003742
CID000027304
CID025151504
CID000000937
CID006452749
CID016129688
CID000044564
CID000034359
CID005284543
CID000004236
CID000010607
CID000003324
CID000010631
CID000002767
CID006442177
CID000006230
CID003052775
CID000197281
CID000221493
CID005311454
CID000054746
CID000002159
CID016131215
CID000023951
CID005284570
CID000091429
CID000062305
CID009833444
CID005282380
CID000667477
CID000004649
CID000002756
CID000004473
CID000000119
CID005311309
CID000060795
CID000444006
CID000002366
CID000016078
CID000441336
CID005486971
CID000009677
CID000005210
CID000060846
CID000002576
CID045487623
CID000003730
CID000003372
CID000003410
CID000004139
CID000216416
CID070683024
CID000065866
CID000060754
CID011505907
CID009865528
CID000000244
CID000031307
CID000158781
CID010077129
CID006450551
CID000004158
CID000014888
CID000002161
CID000071415
CID000001046
CID000027350
CID000166548
CID000004075
CID000006252
CID006918670
CID000005193
CID000216239
CID005361092
CID000004634
CID000003331
CID000002163
CID000004725
CID009926791
CID000004485
CID000005625
CID000443872
CID016129703
CID006436173
CID016129674
CID016132283
CID000023926
CID000441276
CID017754356
CID000004891
CID000447043
CID000004011
CID016136912
CID000002216
CID000053024
CID000197712
CID000004737
CID000003478
CID010182969
CID005284371
CID000003741
CID006436131
CID006917715
CID024847741
CID025126797
CID005284566
CID000150610
CID016132418
CID000003053
CID006918204
CID000005665
CID000004583
CID000004614
CID000002583
CID000032874
CID016132344
CID000051634
CID000000767
CID000084029
CID000005394
CID025077594
CID000004909
CID000003559
CID006918182
CID000006006
CID000045469
CID005311181
CID000012620
CID000060934
CID000450503
CID000444025
CID000002749
CID000115237
CID000468595
CID000002585
CID000000564
CID000005524
CID016136245
CID000010836
CID000000772
CID000004499
CID023668479
CID000018283
CID000060830
CID000160352
CID000003105
CID000003219
CID000060871
CID000062959
CID000000785
CID000002140
CID000004510
CID000006037
CID000008982
CID003034812
CID000020279
CID000071301
CID009831761
CID000014917
CID000005318
CID005311068
CID005362129
CID000474409
CID000054259
CID000032798
CID000002801
CID006419957
CID000002712
CID000041781
CID000060774
CID005362051
CID013559281
CID009869929
CID000225609
CID005281071
CID000060612
CID005479537
CID000041693
CID000003759
CID000131204
CID044564107
CID000002972
CID000455658
CID000110634
CID000065492
CID005702160
CID000008378
CID000005029
CID000002345
CID010184653
CID000054384
CID000002341
CID009831783
CID000443884
CID000007028
CID000005212
CID000517045
CID000022502
CID000024642
CID005280483
CID000005291
CID000446156
CID000024450
CID000092253
CID000004253
CID000003386
CID000040632
CID001548886
CID000065281
CID016131310
CID000024424
CID005742832
CID000033255
CID000003779
CID000636380
CID005284616
CID000065014
CID000004440
CID005311000
CID000009034
CID000151075
CID009853053
CID000038852
CID005362440
CID000060648
CID000013342
CID000005584
CID011234049
CID000074989
CID000039186
CID000002099
CID000466146
CID000020585
CID000033624
CID000065028
CID002733525
CID000241902
CID000667490
CID004369359
CID000015541
CID000060814
CID000003397
CID000216237
CID000060860
CID000009444
CID000025419
CID000104799
CID000003019
CID000009400
CID000064710
CID000004771
CID000005206
CID000003340
CID000004454
CID000032603
CID006918250
CID000054891
CID000006446
CID000062965
CID000060752
CID000004174
CID025081014
CID000024841
CID000071329
CID000001084
CID000060706
CID000002564
CID024821094
CID000005503
CID000003658
CID005284549
CID000216210
CID000445226
CID006850789
CID005311221
CID011167602
CID011707110
CID000005565
CID054671203
CID000003488
CID000065016
CID000004211
CID000163296
CID000002617
CID009552079
CID000004775
CID044564722
CID000005090
CID000002733
CID000082146
CID000042593
CID000024087
CID005360237
CID000073491
CID000005576
CID000358641
CID009838021
CID006435378
CID000156418
CID006918366
CID000002794
CID000121892
CID000004679
CID005001396
CID000065856
CID005359272
CID000004595
CID000044257
CID000043672
CID000002881
CID000005591
CID000005578
CID000004449
CID000004935
CID000969472
CID000060843
CID011467166
CID000134018
CID056842239
CID005311507
CID003081884
CID005282593
CID005284537
CID006918554
CID000002662
CID000082153
CID000028864
CID005360515
CID000010531
CID012993649
CID000071158
CID000003342
CID000005877
CID006437075
CID000054949
CID000005078
CID000441290
CID005280360
CID000061475
CID000004870
CID000004927
CID016129665
CID006850791
CID000104741
CID000077997
CID000004917
CID005284569
CID000004463
CID011949646
CID005388906
CID000002148
CID006445540
CID000121749
CID002724354
CID000004993
CID005458213
CID005281104
CID024965990
CID000050294
CID000005530
CID016133802
CID000002578
CID000005002
CID000636374
CID000072081
CID000000206
CID000005508
CID000005878
CID000003784
CID000052421
CID000060668
CID000036294
CID000110635
CID009852981
CID003036780
CID000170361
CID000003394
CID000004036
CID000003152
CID000033741
CID000002818
CID000003226
CID000002123
CID000148123
CID000023978
CID005493381
CID000005152
CID011593706
CID000016923
CID005384001
CID011504294
CID009881504
CID000004114
CID000013769
CID000002471
CID000219090
CID000004057
CID005310993
CID000047471
CID005284513
CID000005426
CID000026133
CID000023957
CID000002391
CID000003100
CID000003414
CID000064778
CID005463984
CID000004976
CID000107807
CID005360373
CID000005095
CID000259329
CID000208898
CID000104865
CID000033613
CID000062816
CID000060837
CID000042113
CID000135113
CID000003783
CID000000187
CID000005333
CID000131535
CID000004829
CID005353894
CID000149436
CID000002540
CID000004906
CID000004450
CID000059768
CID011672602
CID051601240
CID000028417
CID000012536
CID003038497
CID000050224
CID000002895
CID000005403
CID000002435
CID000160051
CID000003182
CID000029029
CID000007012
CID005281006
CID000005815
CID000054331
CID005311167
CID000003454
CID000443878
CID000171558
CID000003364
CID000047964
CID000006832
CID000064142
CID000036339
CID000065628
CID000125017
CID000004107
CID000000681
CID000005593
CID000023982
CID001349907
CID000011333
CID000031100
CID000446155
CID000047320
CID005362065
CID025077179
CID000001978
CID009960701
CID005481350
CID000002802
CID011658859
CID000002907
CID000003702
CID022451303
CID005488547
CID000115355
CID016129704
CID000065999
CID000135326
CID000154100
CID000005572
CID016129682
CID000002726
CID000146570
CID006433212
CID000001986
CID006321408
CID000060699
CID000031477
CID000031264
CID005312125
CID000006249
CID000005379
CID000000700
CID014476155
CID016129690
CID000148192
CID002761171
CID016132438
CID006509979
CID000003157
CID000003261
CID000000942
CID000003899
CID000006005
CID000002145
CID000000961
CID009578005
CID000060857
CID000016886
CID005281004
CID005311065
CID000035370
CID000004585
CID000441313
CID000003519
CID053627505
CID000002477
CID005361917
CID000012597
CID000003043
CID000004747
CID000004100
CID016134956
CID000060714
CID004517618
CID000208902
CID000006013
CID002724385
CID000000750
CID000000813
CID000002315
CID000021844
CID000006256
CID025077993
CID000003032
CID000657180
CID000006322
CID000101526
CID000039507
CID000068740
CID000001054
CID000009904
CID000030323
CID000060496
CID000003964
CID000006167
CID000004062
CID000007638
CID000123809
CID000036811
CID005359476
CID000056329
CID011020241
CID000060822
CID000001727
CID000003950
CID006918193
CID000002719
CID000060751
CID000026757
CID000003009
CID005480431
CID005284555
CID006918453
CID000047319
CID000005995
CID000005825
CID003002190
CID054687131
CID000002179
CID000026934
CID000037720
CID002723601
CID000026986
CID070683023
CID000003059
CID000004828
CID005280954
CID000001130
CID000004212
CID000154058
CID000004911
CID016220172
CID000107994
CID003083544
CID000004173
CID000006432
CID000055188
CID000065370
CID000123611
CID000005768
CID000001993
CID000004506
CID000000143
CID009854489
CID000047641
CID000083898
CID009690109
CID000077990
CID000004051
CID000002266
CID003080904
CID000040973
CID000005819
CID003062316
CID023690938
CID005460193
CID016130965
CID000005487
CID000004189
CID000003510
CID000025959
CID005462337
CID000449193
CID005284604
CID000060852
CID000023993
CID005360696
CID000005505
CID001548954
CID000119828
CID000004091
CID000446596
CID000017358
CID000150311
CID000003355
CID000004064
CID000013314
CID000009878
CID000004192
CID000007187
CID000460612
CID000064147
CID000060936
CID000047811
CID000164522
CID000002973
CID000041684
CID000021945
CID000008612
CID000078032
CID005280754
CID000002812
CID045375808
CID005479529
CID005352019
CID000005732
CID000006215
CID000064730
CID000003388
CID000031378
CID000005184
CID000004845
CID000057469
CID005281037
CID006326970
CID000014789
CID000003278
CID000159269
CID000123634
CID000005756
CID006918365
CID000003763
CID000009642
CID016132446
CID000005582
CID000010133
CID000441350
CID000006116
CID000222786
CID005462501
CID000941650
CID000005215
CID000060164
CID011979316
CID000004673
CID000107694
CID025181561
CID006915944
CID000055331
CID000003158
CID016130295
CID016139342
CID000006468
CID000003739
CID000441335
CID009924495
CID000055466
CID000039147
CID000014970
CID006323497
CID000023976
CID000005401
CID000002554
CID000000923
CID071306834
CID000004195
CID000005479
CID000003902
CID070695640
CID003001028
CID000002720
CID000060184
CID000027991
CID000024706
CID005311304
CID000003647
CID000004601
CID000005757
CID006604200
CID006323490
CID000004810
CID011254352
CID005282175
CID000005909
CID016157882
CID000005904
CID000004946
CID009568613
CID005288826
CID000004170
CID000005453
CID000008197
CID000043815
CID000002156
CID000040291
CID000008549
CID000026069
CID009854073
CID000005834
CID000657298
CID000060606
CID000004168
CID000004680
CID000003883
CID005328940
CID010034073
CID000005430
CID000000175
CID000002551
CID015950376
CID000004121
CID006451164
CID002723876
CID000005833
CID027885548
CID000003637
CID000006234
CID000023925
CID000123631
CID000449677
CID000029089
CID000024066
CID006540461
CID000040326
CID000002082
CID024776445
CID000060026
CID000168708
CID024838347
CID000003954
CID000004915
CID005362118
CID006918010
CID000441129
CID000012555
CID000213046
CID005362070
CID000002809
CID000005852
CID000023954
CID000032169
CID006321416
CID000008226
CID000005452
CID006918313
CID000005865
CID006918155
CID000003517
CID000444795
CID005386092
CID000010547
CID054684141
CID000009880
CID000441314
CID000104758
CID000000612
CID000062886
CID000002094
CID005388961
CID000063009
CID000002141
CID000006869
CID001548943
CID000004197
CID000004746
CID000003749
CID000451668
CID000037464
CID000071406
CID000148211
CID070685014
CID000000774
CID005284583
CID003010818
CID000012460
CID000002913
CID000037542
CID000071414
CID000004178
CID000002764
CID000005329
CID000004497
CID000005035
CID006918584
CID000044093
CID000018342
CID000002541
CID000031072
CID000065981
CID000003151
CID000119569
CID000047725
CID000057697
CID000129211
CID000003737
CID057396865
CID000000679
CID000031703
CID000023568
CID051508717
CID000004031
CID000060749
CID000003108
CID000068844
CID000003348
CID000003821
CID000002441
CID000004058
CID000005771
CID000004120
CID000000753
CID049800046
CID000001003
CID000247839
CID000054158
CID005487301
CID024847874
CID000193962
CID000005780
CID000054687
CID005460037
CID000036523
CID000000247
CID010113978
CID000003117
CID000053232
CID000004735
CID000000946
CID000004695
CID025077649
CID016004692
CID005280363
CID000010413
CID000004456
CID005282451
CID000219024
CID011243969
CID024812758
CID000004044
CID000004033
CID005464096
CID000003380
CID005311236
CID000439260
CID000003202
CID000004914
CID056603655
CID000003354
CID005284627
CID000005775
CID009868491
CID000003494
CID000014969
CID000003007
CID005281081
CID000006251
CID000060172
CID000060961
CID000003154
CID000005978
CID000005734
CID025074470
CID000121396
CID000060490
CID000003393
CID011556711
CID011561674
CID000015209
CID000060464
CID000005359
CID000002732
CID011947681
CID000005961
CID005282425
CID000003156
CID005284596
CID000060198
CID000009416
CID024847863
CID005277135
CID000003467
CID000054373
CID000003016
CID016129672
CID000003241
CID000042395
CID005289223
CID000176870
CID003000226
CID000002088
CID000004992
CID000003724
CID000071616
CID009940864
CID000216326
CID000002337
CID000151171
CID009831414
CID000066370
CID000006196
CID000011973
CID000148121
CID000003948
CID009579578
CID000104798
CID000154417
CID000065139
CID000006436
CID000489181
CID000002160
CID000005070
CID000168625
CID000441383
CID003033825
CID000185457
CID000009681
CID011501341
CID000443953
CID000041867
CID000055283
CID000004409
CID000000896
CID000002187
CID006602291
CID000003957
CID000005566
CID000000888
CID000003475
CID000006238
CID000119182
CID003036505
CID023689036
CID000002249
CID000119212
CID000005248
CID000005238
CID000003715
CID005281078
CID000005381
CID000077992
